day,lat,lon
1.0,58.9625700004,24.7671843051
1.0,58.96175,24.76732
1.0,58.9613,24.76736
1.0,58.96097,24.76732
1.0,58.96049,24.76716
1.0,58.95995,24.7668
1.0,58.9592042945,24.7661827771
1.0,58.9584585861,24.7655655808
1.0,58.9577128748,24.7649484113
1.0,58.9569671605,24.7643312684
1.0,58.9562214433,24.7637141523
1.0,58.9554757231,24.7630970628
1.0,58.95473,24.76248
1.0,58.95427,24.76221
1.0,58.9537,24.76201
1.0,58.95298,24.76196
1.0,58.9521483336,24.7620800145
1.0,58.9513166671,24.7622000231
1.0,58.9504850005,24.762320026
1.0,58.9496533338,24.7624400231
1.0,58.9488216669,24.7625600145
1.0,58.94799,24.76268
1.0,58.9473,24.76266
1.0,58.94663,24.76256
1.0,58.94625,24.7624
1.0,58.94547,24.7618
1.0,58.9450800011,24.7612299933
1.0,58.94469,24.76066
1.0,58.9443350016,24.7600249936
1.0,58.94398,24.75939
1.0,58.9436600018,24.7587049937
1.0,58.94334,24.75802
1.0,58.9430050162,24.7568349654
1.0,58.9426700216,24.7556499539
1.0,58.9423350162,24.7544649654
1.0,58.942,24.75328
1.0,58.941745002,24.7525599947
1.0,58.94149,24.75184
1.0,58.9408750041,24.7508249821
1.0,58.94026,24.74981
1.0,58.9396200037,24.7488399821
1.0,58.93898,24.74787
1.0,58.9385,24.74746
1.0,58.93825,24.74728
1.0,58.9375850002,24.7469999946
1.0,58.93692,24.74672
1.0,58.936042501,24.7464249775
1.0,58.9351650013,24.74612997
1.0,58.934287501,24.7458349775
1.0,58.93341,24.74554
1.0,58.93267,24.74571
1.0,58.9323,24.74596
1.0,58.931865,24.7462300036
1.0,58.93143,24.7465
1.0,58.9307875022,24.7469425247
1.0,58.9301450029,24.747385033
1.0,58.9295025021,24.7478275248
1.0,58.92886,24.74827
1.0,58.9281925026,24.7487400273
1.0,58.9275250034,24.7492100363
1.0,58.9268575026,24.7496800273
1.0,58.92619,24.75015
1.0,58.9253980044,24.750684049
1.0,58.9246060066,24.7512180735
1.0,58.9238140067,24.7517520735
1.0,58.9230220045,24.7522860489
1.0,58.92223,24.75282
1.0,58.9215520071,24.7534960531
1.0,58.9208740106,24.7541720796
1.0,58.9201960106,24.7548480796
1.0,58.9195180071,24.755524053
1.0,58.91884,24.7562
1.0,58.9182350031,24.7570800153
1.0,58.91763,24.75796
1.0,58.9172700075,24.7589433538
1.0,58.9169100075,24.7599266871
1.0,58.91655,24.76091
1.0,58.9160450079,24.7623400208
1.0,58.91554,24.76377
1.0,58.91507,24.765
1.0,58.91461,24.76601
1.0,58.9140700083,24.767046699
1.0,58.9135300084,24.7680833656
1.0,58.91299,24.76912
1.0,58.9123900504,24.7702629257
1.0,58.9117900907,24.7714058118
1.0,58.9111901209,24.7725486581
1.0,58.9105901411,24.7736914648
1.0,58.9099901512,24.7748342317
1.0,58.9093901512,24.775976959
1.0,58.9087901411,24.7771196466
1.0,58.9081901209,24.7782622944
1.0,58.9075900907,24.7794049027
1.0,58.9069900504,24.7805474712
1.0,58.90639,24.78169
1.0,58.9059000028,24.7825450121
1.0,58.90541,24.7834
1.0,58.9049750012,24.7839750074
1.0,58.90454,24.78455
1.0,58.90377,24.78544
1.0,58.9032700008,24.7859000066
1.0,58.90277,24.78636
1.0,58.9022550004,24.7866900049
1.0,58.90174,24.78702
1.0,58.90087,24.78744
1.0,58.9001800002,24.7876550043
1.0,58.89949,24.78787
1.0,58.8986000001,24.7879533376
1.0,58.8977100001,24.788036671
1.0,58.89682,24.78812
1.0,58.895972,24.7881740053
1.0,58.8951240001,24.7882280079
1.0,58.894276,24.7882820079
1.0,58.893428,24.7883360053
1.0,58.89258,24.78839
1.0,58.8917966668,24.7882599941
1.0,58.8910133334,24.7881299941
1.0,58.89023,24.788
1.0,58.8895800007,24.7876966553
1.0,58.8889300008,24.787393322
1.0,58.88828,24.78709
1.0,58.88777,24.7867
1.0,58.88703,24.78604
1.0,58.88635,24.78526
1.0,58.88583,24.78453
1.0,58.8852833369,24.783853312
1.0,58.8847366702,24.7831766453
1.0,58.88419,24.7825
1.0,58.8835800008,24.7819899908
1.0,58.88297,24.78148
1.0,58.8825200005,24.7811599959
1.0,58.88207,24.78084
1.0,58.8814300001,24.7806149958
1.0,58.88079,24.78039
1.0,58.8800400003,24.7802324898
1.0,58.8792900004,24.7800749863
1.0,58.8785400003,24.7799174898
1.0,58.87779,24.77976
1.0,58.8772900001,24.7798350011
1.0,58.87679,24.77991
1.0,58.8762500002,24.7800500022
1.0,58.87571,24.78019
1.0,58.875225,24.7803450022
1.0,58.87474,24.7805
1.0,58.874,24.78087
1.0,58.8731915491,24.7813493651
1.0,58.8723830964,24.7818287079
1.0,58.871574642,24.7823080282
1.0,58.8707661858,24.7827873261
1.0,58.8699577278,24.7832666017
1.0,58.869149268,24.7837458548
1.0,58.8683408065,24.7842250856
1.0,58.8675323432,24.784704294
1.0,58.8667238781,24.7851834799
1.0,58.8659154113,24.7856626435
1.0,58.8651069426,24.7861417847
1.0,58.8642984722,24.7866209035
1.0,58.86349,24.7871
1.0,58.8627975019,24.787500024
1.0,58.8621050025,24.787900032
1.0,58.8614125019,24.788300024
1.0,58.86072,24.7887
1.0,58.8599233402,24.7891723092
1.0,58.8591266787,24.7896445966
1.0,58.8583300155,24.7901168623
1.0,58.8575333506,24.7905891062
1.0,58.8567366839,24.7910613284
1.0,58.8559400155,24.7915335289
1.0,58.8551433454,24.7920057077
1.0,58.8543466736,24.7924778647
1.0,58.85355,24.79295
1.0,58.8527880031,24.7933940391
1.0,58.8520260046,24.7938380586
1.0,58.8512640046,24.7942820586
1.0,58.8505020031,24.7947260391
1.0,58.84974,24.79517
1.0,58.84907,24.7955
1.0,58.84852,24.79569
1.0,58.84789,24.79581
1.0,58.8469960001,24.7958960089
1.0,58.8461020002,24.7959820133
1.0,58.8452080002,24.7960680133
1.0,58.8443140001,24.7961540089
1.0,58.84342,24.79624
1.0,58.8425811113,24.7963122362
1.0,58.8417422225,24.7963844689
1.0,58.8409033337,24.7964566981
1.0,58.8400644449,24.7965289239
1.0,58.839225556,24.7966011461
1.0,58.8383866671,24.7966733648
1.0,58.8375477781,24.79674558
1.0,58.8367088891,24.7968177918
1.0,58.83587,24.79689
1.0,58.8349780002,24.7969570155
1.0,58.8340860003,24.7970240276
1.0,58.8331940004,24.7970910362
1.0,58.8323020004,24.7971580414
1.0,58.8314100004,24.7972250431
1.0,58.8305180004,24.7972920414
1.0,58.8296260004,24.7973590362
1.0,58.8287340003,24.7974260276
1.0,58.8278420002,24.7974930155
1.0,58.82695,24.79756
1.0,58.8261,24.7977050036
1.0,58.82525,24.79785
1.0,58.82464,24.79794
1.0,58.82409,24.79814
1.0,58.82348,24.79844
1.0,58.8226750007,24.7988850103
1.0,58.82187,24.79933
1.0,58.8212833344,24.7996933456
1.0,58.8206966677,24.800056679
1.0,58.82011,24.80042
1.0,58.8194450037,24.8009825324
1.0,58.8187800049,24.8015450432
1.0,58.8181150037,24.8021075324
1.0,58.81745,24.80267
1.0,58.8168600012,24.8032000089
1.0,58.81627,24.80373
1.0,58.8155100035,24.8042020414
1.0,58.8147500052,24.804674062
1.0,58.8139900052,24.805146062
1.0,58.8132300035,24.8056180413
1.0,58.81247,24.80609
1.0,58.8117075066,24.806583826
1.0,58.8109450113,24.8070776303
1.0,58.8101825141,24.8075714128
1.0,58.8094200151,24.8080651737
1.0,58.8086575141,24.8085589128
1.0,58.8078950113,24.8090526302
1.0,58.8071325066,24.809546326
1.0,58.80637,24.81004
1.0,58.8056175028,24.8105275317
1.0,58.8048650037,24.8110150423
1.0,58.8041125028,24.8115025317
1.0,58.80336,24.81199
1.0,58.8026050029,24.8124900326
1.0,58.8018500039,24.8129900435
1.0,58.8010950029,24.8134900326
1.0,58.80034,24.81399
1.0,58.799537786,24.8145056509
1.0,58.7987355699,24.815021278
1.0,58.7979333518,24.8155368812
1.0,58.7971311317,24.8160524606
1.0,58.7963289094,24.8165680161
1.0,58.7955266851,24.8170835479
1.0,58.7947244588,24.8175990557
1.0,58.7939222304,24.8181145398
1.0,58.79312,24.81863
1.0,58.79283,24.81879
1.0,58.79241,24.81885
1.0,58.79167,24.81873
1.0,58.79086,24.81851
1.0,58.79041,24.81846
1.0,58.7897549999,24.818565002
1.0,58.7891,24.81867
1.0,58.78862,24.8186950003
1.0,58.78814,24.81872
1.0,58.787402,24.8187240003
1.0,58.786664,24.8187280005
1.0,58.785926,24.8187320005
1.0,58.785188,24.8187360003
1.0,58.78445,24.81874
1.0,58.784,24.81865
1.0,58.78363,24.81843
1.0,58.78322,24.81814
1.0,58.78268,24.81785
1.0,58.78222,24.81768
1.0,58.7814100001,24.8175433269
1.0,58.7806000001,24.8174066603
1.0,58.77979,24.81727
1.0,58.7791366668,24.8171499955
1.0,58.7784833335,24.8170299955
1.0,58.77783,24.81691
1.0,58.77733,24.81681
1.0,58.77703,24.81678
1.0,58.7764799999,24.8166699982
1.0,58.77593,24.81656
1.0,58.7752080002,24.8164359897
1.0,58.7744860004,24.8163119845
1.0,58.7737640004,24.8161879845
1.0,58.7730420002,24.8160639897
1.0,58.77232,24.81594
1.0,58.7715066667,24.8158133274
1.0,58.7706933334,24.8156866607
1.0,58.76988,24.81556
1.0,58.7690560003,24.815411986
1.0,58.7682320005,24.8152639789
1.0,58.7674080005,24.8151159789
1.0,58.7665840003,24.814967986
1.0,58.76576,24.81482
1.0,58.7648888895,24.8146788606
1.0,58.7640177789,24.8145377283
1.0,58.763146668,24.814396603
1.0,58.7622755571,24.8142554848
1.0,58.761404446,24.8141143737
1.0,58.7605333347,24.8139732697
1.0,58.7596622233,24.8138321727
1.0,58.7587911117,24.8136910828
1.0,58.75792,24.81355
1.0,58.75757,24.8136
1.0,58.75707,24.81379
1.0,58.7565050005,24.814100005
1.0,58.75594,24.81441
1.0,58.7552900009,24.8148550082
1.0,58.75464,24.8153
1.0,58.75389,24.81571
1.0,58.753425,24.8158350017
1.0,58.75296,24.81596
1.0,58.7523850002,24.8158599984
1.0,58.75181,24.81576
1.0,58.7510437574,24.8152361692
1.0,58.7502775128,24.8147123615
1.0,58.7495112659,24.8141885769
1.0,58.748745017,24.8136648153
1.0,58.747978766,24.8131410769
1.0,58.7472125128,24.8126173615
1.0,58.7464462575,24.8120936692
1.0,58.74568,24.81157
1.0,58.7448438617,24.8109906021
1.0,58.7440077209,24.8104112321
1.0,58.7431715774,24.8098318899
1.0,58.7423354314,24.8092525756
1.0,58.7414992827,24.8086732891
1.0,58.7406631315,24.8080940305
1.0,58.7398269776,24.8075147998
1.0,58.7389908212,24.8069355969
1.0,58.7381546622,24.8063564218
1.0,58.7373185005,24.8057772746
1.0,58.7364823363,24.8051981552
1.0,58.7356461695,24.8046190637
1.0,58.73481,24.80404
1.0,58.73434,24.80374
1.0,58.73386,24.80352
1.0,58.7334,24.8033849982
1.0,58.73294,24.80325
1.0,58.7320729443,24.803025793
1.0,58.7312058882,24.8028015972
1.0,58.7303388317,24.8025774125
1.0,58.7294717748,24.802353239
1.0,58.7286047176,24.8021290767
1.0,58.7277376599,24.8019049256
1.0,58.7268706019,24.8016807856
1.0,58.7260035434,24.8014566568
1.0,58.7251364846,24.8012325392
1.0,58.7242694254,24.8010084327
1.0,58.7234023658,24.8007843374
1.0,58.7225353058,24.8005602532
1.0,58.7216682454,24.8003361803
1.0,58.7208011847,24.8001121185
1.0,58.7199341235,24.7998880678
1.0,58.7190670619,24.7996640283
1.0,58.7182,24.79944
1.0,58.7173272735,24.7992999649
1.0,58.7164545468,24.7991599368
1.0,58.71558182,24.7990199158
1.0,58.714709093,24.7988799017
1.0,58.7138363659,24.7987398947
1.0,58.7129636386,24.7985998947
1.0,58.7120909112,24.7984599017
1.0,58.7112181836,24.7983199158
1.0,58.7103454559,24.7981799368
1.0,58.709472728,24.7980399649
1.0,58.7086,24.7979
1.0,58.7077500024,24.7975059615
1.0,58.7069000036,24.7971119423
1.0,58.7060500036,24.7967179423
1.0,58.7052000024,24.7963239615
1.0,58.70435,24.79593
1.0,58.703710001,24.7954399911
1.0,58.70307,24.79495
1.0,58.7024250031,24.794074984
1.0,58.70178,24.7932
1.0,58.7013220181,24.7921199433
1.0,58.7008640272,24.7910399149
1.0,58.7004060272,24.789959915
1.0,58.6999480182,24.7888799434
1.0,58.69949,24.7878
1.0,58.6989000059,24.7865649792
1.0,58.69831,24.78533
1.0,58.697785002,24.7846149892
1.0,58.69726,24.7839
1.0,58.6966850004,24.7835749946
1.0,58.69611,24.78325
1.0,58.6955350001,24.7832199995
1.0,58.69496,24.78319
1.0,58.6941150001,24.7833200031
1.0,58.69327,24.78345
1.0,58.6927650001,24.7833499986
1.0,58.69226,24.78325
1.0,58.6917350007,24.7828499941
1.0,58.69121,24.78245
1.0,58.6904414424,24.7816798981
1.0,58.6896728801,24.7809098302
1.0,58.6889043133,24.7801397962
1.0,58.6881357418,24.7793697962
1.0,58.6873671658,24.7785998302
1.0,58.6865985852,24.7778298981
1.0,58.68583,24.77706
1.0,58.68553,24.7767
1.0,58.68534,24.77635
1.0,58.68518,24.77599
1.0,58.68488,24.77512
1.0,58.6844933629,24.7738849315
1.0,58.684106714,24.7726498904
1.0,58.6837200532,24.7714148768
1.0,58.6833333806,24.7701798905
1.0,58.6829466962,24.7689449316
1.0,58.68256,24.76771
1.0,58.6820025202,24.7663924368
1.0,58.6814450269,24.7650749157
1.0,58.6808875202,24.7637574368
1.0,58.68033,24.76244
1.0,58.67969,24.76134
1.0,58.67901,24.76049
1.0,58.67822,24.75989
1.0,58.67756,24.75953
1.0,58.676820001,24.7592249806
1.0,58.6760800014,24.7589199741
1.0,58.675340001,24.7586149805
1.0,58.6746,24.75831
1.0,58.673730003,24.7579182845
1.0,58.6728600048,24.7575265885
1.0,58.6719900054,24.7571349121
1.0,58.6711200048,24.7567432552
1.0,58.670250003,24.7563516178
1.0,58.66938,24.75596
1.0,58.66907,24.7571
1.0,58.6689250036,24.7580650038
1.0,58.66878,24.75903
1.0,58.66875,24.76035
1.0,58.6688250045,24.7614299974
1.0,58.6689,24.76251
1.0,58.6690600126,24.7637866549
1.0,58.6692200126,24.7650633216
1.0,58.66938,24.76634
1.0,58.6694300042,24.7673849985
1.0,58.66948,24.76843
1.0,58.66939,24.76927
1.0,58.66924,24.77064
1.0,58.6690200059,24.7718750077
1.0,58.6688,24.77311
1.0,58.6684300263,24.7746150479
1.0,58.6680600351,24.7761200638
1.0,58.6676900263,24.7776250479
1.0,58.66732,24.77913
1.0,58.6669800199,24.7804375382
1.0,58.6666400265,24.781745051
1.0,58.6663000199,24.7830525382
1.0,58.66596,24.78436
1.0,58.6657900037,24.7853350049
1.0,58.66562,24.78631
1.0,58.6654860317,24.787740022
1.0,58.6653520476,24.789170033
1.0,58.6652180475,24.7906000331
1.0,58.6650840317,24.7920300221
1.0,58.66495,24.79346
1.0,58.6649133797,24.7950066748
1.0,58.6648767408,24.7965533464
1.0,58.6648400835,24.7981000147
1.0,58.6648034075,24.7996466798
1.0,58.664766713,24.8011933416
1.0,58.66473,24.80274
1.0,58.6645975203,24.804060015
1.0,58.664465027,24.8053800201
1.0,58.6643325203,24.8067000151
1.0,58.6642,24.80802
1.0,58.6639467119,24.8095483888
1.0,58.6636934058,24.8110767555
1.0,58.6634400815,24.8126050999
1.0,58.6631867391,24.8141334222
1.0,58.6629333786,24.8156617222
1.0,58.66268,24.81719
1.0,58.6623280283,24.8185420546
1.0,58.6619760425,24.8198940819
1.0,58.6616240425,24.8212460819
1.0,58.6612720283,24.8225980546
1.0,58.66092,24.82395
1.0,58.6605166807,24.8252933643
1.0,58.6601133474,24.8266366976
1.0,58.65971,24.82798
1.0,58.6593000106,24.8291500275
1.0,58.6588900106,24.8303200275
1.0,58.65848,24.83149
1.0,58.6579880653,24.8328581736
1.0,58.6574961161,24.8342263086
1.0,58.6570041524,24.835594405
1.0,58.6565121741,24.8369624629
1.0,58.6560201814,24.8383304822
1.0,58.6555281741,24.8396984629
1.0,58.6550361524,24.841066405
1.0,58.6545441161,24.8424343086
1.0,58.6540520653,24.8438021736
1.0,58.65356,24.84517
1.0,58.6531000364,24.8464215275
1.0,58.6526400607,24.8476730221
1.0,58.6521800729,24.8489244836
1.0,58.6517200729,24.8501759122
1.0,58.6512600607,24.8514273078
1.0,58.6508000364,24.8526786704
1.0,58.65034,24.85393
1.0,58.6498682478,24.8552347218
1.0,58.6493964824,24.8565394083
1.0,58.6489247038,24.8578440595
1.0,58.648452912,24.8591486755
1.0,58.6479811071,24.8604532562
1.0,58.6475092889,24.8617578017
1.0,58.6470374575,24.8630623119
1.0,58.6465656129,24.8643667868
1.0,58.6460937551,24.8656712264
1.0,58.6456218842,24.8669756308
1.0,58.64515,24.86828
1.0,58.6448950025,24.8690700057
1.0,58.64464,24.86986
1.0,58.64456,24.87066
1.0,58.644565003,24.8715349994
1.0,58.64457,24.87241
1.0,58.6445950068,24.873734999
1.0,58.64462,24.87506
1.0,58.6445850079,24.8764900014
1.0,58.64455,24.87792
1.0,58.6443800106,24.8790900114
1.0,58.6442100106,24.8802600113
1.0,58.64404,24.88143
1.0,58.6436850095,24.8829950158
1.0,58.64333,24.88456
1.0,58.6429660306,24.8859640585
1.0,58.6426020459,24.8873680878
1.0,58.6422380459,24.8887720877
1.0,58.6418740306,24.8901760584
1.0,58.64151,24.89158
1.0,58.64123,24.8932
1.0,58.6412225278,24.894745001
1.0,58.641215037,24.8962900013
1.0,58.6412075278,24.897835001
1.0,58.6412,24.89938
1.0,58.6409950059,24.9006150073
1.0,58.64079,24.90185
1.0,58.64043,24.90291
1.0,58.63995,24.90406
1.0,58.6392925144,24.9051725628
1.0,58.6386350192,24.9062850837
1.0,58.6379775145,24.9073975627
1.0,58.63732,24.90851
1.0,58.6367125118,24.9095175526
1.0,58.6361050157,24.9105250701
1.0,58.6354975118,24.9115325526
1.0,58.63489,24.91254
1.0,58.6344750018,24.913215008
1.0,58.63406,24.91389
1.0,58.633326674,24.9148600407
1.0,58.6325933407,24.9158300407
1.0,58.63186,24.9168
1.0,58.63115002,24.9177272559
1.0,58.6304400333,24.9186544742
1.0,58.62973004,24.9195816547
1.0,58.62902004,24.9205087976
1.0,58.6283100333,24.9214359027
1.0,58.62760002,24.9223629702
1.0,58.62689,24.92329
1.0,58.62661,24.92348
1.0,58.62645,24.92353
1.0,58.62634,24.92359
1.0,58.62628,24.92366
1.0,58.62623,24.92377
1.0,58.62617,24.92397
1.0,58.62594,24.92383
1.0,58.62563,24.92368
1.0,58.62529,24.92355
1.0,58.62483,24.92341
1.0,58.62431,24.92333
1.0,58.6238,24.92335
1.0,58.6233050001,24.9233249996
1.0,58.62281,24.9233
1.0,58.62204,24.92344
1.0,58.62161,24.92373
1.0,58.62139,24.92391
1.0,58.62117,24.92407
1.0,58.62104,24.92421
1.0,58.62082,24.92449
1.0,58.62056,24.925
1.0,58.6202450021,24.9257250065
1.0,58.61993,24.92645
1.0,58.619480001,24.9259299932
1.0,58.61903,24.92541
1.0,58.6182733375,24.9246733014
1.0,58.6175166709,24.9239366347
1.0,58.61676,24.9232
1.0,58.6161500008,24.9227049912
1.0,58.61554,24.92221
1.0,58.61507,24.92187
1.0,58.6142440048,24.9213159476
1.0,58.6134180071,24.9207619215
1.0,58.6125920071,24.9202079215
1.0,58.6117660048,24.9196539476
1.0,58.61094,24.9191
1.0,58.610360002,24.9185933165
1.0,58.609780002,24.9180866498
1.0,58.6092,24.91758
1.0,58.6084600066,24.9168274522
1.0,58.6077200088,24.9160749363
1.0,58.6069800066,24.9153224522
1.0,58.60624,24.91457
1.0,58.6056466685,24.9140899837
1.0,58.6050533352,24.9136099837
1.0,58.60446,24.91313
1.0,58.6037250034,24.9125899659
1.0,58.6029900045,24.9120499546
1.0,58.6022550034,24.9115099659
1.0,58.60152,24.91097
1.0,58.6009500019,24.9104766506
1.0,58.6003800019,24.9099833173
1.0,58.59981,24.90949
1.0,58.5992900012,24.9089349917
1.0,58.59877,24.90838
1.0,58.59848,24.90802
1.0,58.5978150068,24.9072549564
1.0,58.5971500091,24.9064899418
1.0,58.5964850068,24.9057249563
1.0,58.59582,24.90496
1.0,58.5951833381,24.9041799716
1.0,58.5945466714,24.9033999716
1.0,58.59391,24.90262
1.0,58.5933400014,24.9019899896
1.0,58.59277,24.90136
1.0,58.5923150006,24.9009299943
1.0,58.59186,24.9005
1.0,58.5913550006,24.9001249946
1.0,58.59085,24.89975
1.0,58.59069,24.89962
1.0,58.5899220036,24.8991379577
1.0,58.5891540054,24.8986559365
1.0,58.5883860054,24.8981739365
1.0,58.5876180036,24.8976919577
1.0,58.58685,24.89721
1.0,58.5863650004,24.8968699953
1.0,58.58588,24.89653
1.0,58.585355001,24.896054993
1.0,58.58483,24.89558
1.0,58.5841866701,24.8949066419
1.0,58.5835433368,24.8942333085
1.0,58.5829,24.89356
1.0,58.5821425081,24.8927249458
1.0,58.5813850108,24.8918899277
1.0,58.5806275081,24.8910549458
1.0,58.57987,24.89022
1.0,58.5791666736,24.8892732952
1.0,58.5784633402,24.8883266285
1.0,58.57776,24.88738
1.0,58.5772700044,24.8866266455
1.0,58.5767800043,24.8858733121
1.0,58.57629,24.88512
1.0,58.5756540185,24.8840299208
1.0,58.5750180277,24.8829398812
1.0,58.5743820277,24.8818498812
1.0,58.5737460185,24.8807599208
1.0,58.57311,24.87967
1.0,58.5725350027,24.8788349863
1.0,58.57196,24.878
1.0,58.5714850014,24.877404992
1.0,58.57101,24.87681
1.0,58.570590001,24.8763449946
1.0,58.57017,24.87588
1.0,58.5696350011,24.8753649922
1.0,58.5691,24.87485
1.0,58.5686750005,24.8744899956
1.0,58.56825,24.87413
1.0,58.5675100031,24.873609967
1.0,58.5667700042,24.873089956
1.0,58.5660300031,24.872569967
1.0,58.56529,24.87205
1.0,58.5645900013,24.8714849888
1.0,58.56389,24.87092
1.0,58.5634800007,24.8705199954
1.0,58.56307,24.87012
1.0,58.5623400027,24.869299983
1.0,58.56161,24.86848
1.0,58.5609450033,24.8675699828
1.0,58.56028,24.86666
1.0,58.5598900016,24.8660199928
1.0,58.5595,24.86538
1.0,58.5591250019,24.8646849926
1.0,58.55875,24.86399
1.0,58.5582120183,24.8629039333
1.0,58.5576740275,24.8618178999
1.0,58.5571360275,24.8607318999
1.0,58.5565980183,24.8596459333
1.0,58.55606,24.85856
1.0,58.55559,24.85769
1.0,58.55492,24.85661
1.0,58.5542250045,24.8555399788
1.0,58.55353,24.85447
1.0,58.5530133379,24.8537033108
1.0,58.5524966713,24.8529366441
1.0,58.55198,24.85217
1.0,58.5515400014,24.8515899928
1.0,58.5511,24.85101
1.0,58.5504850015,24.8503699886
1.0,58.54987,24.84973
1.0,58.5493900007,24.8493099942
1.0,58.54891,24.84889
1.0,58.548128006,24.8482679445
1.0,58.547346009,24.8476459167
1.0,58.546564009,24.8470239167
1.0,58.545782006,24.8464019445
1.0,58.545,24.84578
1.0,58.5443250023,24.8449949848
1.0,58.54365,24.84421
1.0,58.5429633392,24.8433366324
1.0,58.5422766726,24.8424632991
1.0,58.54159,24.84159
1.0,58.5410400017,24.8409149893
1.0,58.54049,24.84024
1.0,58.5400550013,24.8396749931
1.0,58.53962,24.83911
1.0,58.5388966737,24.8381566273
1.0,58.5381733404,24.837203294
1.0,58.53745,24.83625
1.0,58.53681,24.83545
1.0,58.536225001,24.8349049908
1.0,58.53564,24.83436
1.0,58.5349700012,24.8337949892
1.0,58.5343,24.83323
1.0,58.5334700178,24.8325839985
1.0,58.5326400324,24.8319380276
1.0,58.5318100438,24.8312920873
1.0,58.5309800519,24.8306461775
1.0,58.5301500567,24.8300002984
1.0,58.5293200583,24.8293544497
1.0,58.5284900567,24.8287086317
1.0,58.5276600519,24.8280628442
1.0,58.5268300437,24.8274170873
1.0,58.5260000324,24.826771361
1.0,58.5251700178,24.8261256652
1.0,58.52434,24.82548
1.0,58.5236250098,24.8247699276
1.0,58.5229100157,24.8240598842
1.0,58.5221950176,24.8233498698
1.0,58.5214800157,24.8226398842
1.0,58.5207650098,24.8219299277
1.0,58.52005,24.82122
1.0,58.5192933441,24.8204765865
1.0,58.5185366838,24.8197332051
1.0,58.5177800193,24.8189898557
1.0,58.5170233505,24.8182465384
1.0,58.5162666774,24.8175032532
1.0,58.51551,24.81676
1.0,58.5149800018,24.81609499
1.0,58.51445,24.81543
1.0,58.51391,24.81472
1.0,58.5132220158,24.8137119209
1.0,58.5125340237,24.8127038814
1.0,58.5118460237,24.8116958814
1.0,58.5111580158,24.8106879209
1.0,58.51047,24.80968
1.0,58.5101100017,24.8090299934
1.0,58.50975,24.80838
1.0,58.50927,24.80726
1.0,58.5089133421,24.8061999784
1.0,58.5085566754,24.8051399784
1.0,58.5082,24.80408
1.0,58.5078700052,24.8029149889
1.0,58.50754,24.80175
1.0,58.50717,24.80063
1.0,58.5068000034,24.7996949901
1.0,58.50643,24.79876
1.0,58.50587,24.79752
1.0,58.5054800033,24.7965999898
1.0,58.50509,24.79568
1.0,58.5043340077,24.7963820605
1.0,58.5035780115,24.7970840907
1.0,58.5028220115,24.7977860907
1.0,58.5020660077,24.7984880605
1.0,58.50131,24.79919
1.0,58.5005600063,24.7999250471
1.0,58.4998100084,24.8006600628
1.0,58.4990600063,24.8013950471
1.0,58.49831,24.80213
